Game,Fc_new,Fc,Fc_delta,Fg,Q_new,Q,Q_delta,Uc_new,Uc,Uc_delta,Ug_new,Ug,Ug_delta,Cc_new,Cc,Cc_delta,Cg_new,Cg,Cg_delta
Mono 450,2000,1400,600,543,42.32,42.31,0.01,40,53,-13,99,100,-1,40,37.1,2.9,99,100,-1
Mono 450,1600,1500,100,177,13.98,13.97,0.01,0,2,-2,100,100,0,0,1.5,-1.5,32.59668508,32.59668508,0
Mono 450,1600,1500,100,266,20.95,20.95,0,1,8,-7,100,100,0,0.8,6,-5.2,48.98710866,48.98710866,0
Mono 450,1600,1500,100,350,27.51,27.49,0.02,5,2,3,100,99,1,4,1.5,2.5,64.45672192,63.8121547,0.644567219
Mono 450,1600,1500,100,420,32.97,32.94,0.03,9,12,-3,100,100,0,7.2,9,-1.8,77.3480663,77.3480663,0
Mono 450,1600,1500,100,480,37.54,37.54,0,29,32,-3,100,99,1,23.2,24,-0.8,88.39779006,87.51381215,0.883977901
Mono 450,1600,1500,100,543,42.3,42.31,-0.01,46,50,-4,100,99,1,36.8,37.5,-0.7,100,99,1
Mono 450,1700,1500,200,177,13.97,13.97,0,0,2,-2,100,100,0,0,1.5,-1.5,32.59668508,32.59668508,0
Mono 450,1700,1500,200,266,20.97,20.95,0.02,7,8,-1,100,100,0,5.95,6,-0.05,48.98710866,48.98710866,0
Mono 450,1700,1500,200,350,27.5,27.49,0.01,2,2,0,100,99,1,1.7,1.5,0.2,64.45672192,63.8121547,0.644567219
Mono 450,1700,1500,200,420,32.96,32.94,0.02,8,12,-4,100,100,0,6.8,9,-2.2,77.3480663,77.3480663,0
Mono 450,1700,1500,200,480,37.53,37.54,-0.01,28,32,-4,100,99,1,23.8,24,-0.2,88.39779006,87.51381215,0.883977901
Mono 450,1700,1500,200,543,42.3,42.31,-0.01,45,50,-5,100,99,1,38.25,37.5,0.75,100,99,1
Mono 450,1800,1500,300,177,13.98,13.97,0.01,0,2,-2,100,100,0,0,1.5,-1.5,32.59668508,32.59668508,0
Mono 450,1800,1500,300,266,20.96,20.95,0.01,1,8,-7,99,100,-1,0.9,6,-5.1,48.49723757,48.98710866,-0.489871087
Mono 450,1800,1500,300,350,27.52,27.49,0.03,2,2,0,100,99,1,1.8,1.5,0.3,64.45672192,63.8121547,0.644567219
Mono 450,1800,1500,300,420,32.94,32.94,0,9,12,-3,99,100,-1,8.1,9,-0.9,76.57458564,77.3480663,-0.773480663
Mono 450,1800,1500,300,480,37.53,37.54,-0.01,28,32,-4,100,99,1,25.2,24,1.2,88.39779006,87.51381215,0.883977901
Mono 450,1800,1500,300,543,42.31,42.31,0,45,50,-5,100,99,1,40.5,37.5,3,100,99,1
Mono 450,1900,1500,400,177,13.98,13.97,0.01,4,2,2,100,100,0,3.8,1.5,2.3,32.59668508,32.59668508,0
Mono 450,1900,1500,400,266,20.97,20.95,0.02,1,8,-7,100,100,0,0.95,6,-5.05,48.98710866,48.98710866,0
Mono 450,1900,1500,400,350,27.54,27.49,0.05,2,2,0,100,99,1,1.9,1.5,0.4,64.45672192,63.8121547,0.644567219
Mono 450,1900,1500,400,420,32.97,32.94,0.03,7,12,-5,100,100,0,6.65,9,-2.35,77.3480663,77.3480663,0
Mono 450,1900,1500,400,480,37.55,37.54,0.01,26,32,-6,100,99,1,24.7,24,0.7,88.39779006,87.51381215,0.883977901
Mono 450,1900,1500,400,543,42.31,42.31,0,43,50,-7,100,99,1,40.85,37.5,3.35,100,99,1
Mono 450,2000,1500,500,177,13.97,13.97,0,0,2,-2,100,100,0,0,1.5,-1.5,32.59668508,32.59668508,0
Mono 450,2000,1500,500,266,20.98,20.95,0.03,1,8,-7,100,100,0,1,6,-5,48.98710866,48.98710866,0
Mono 450,2000,1500,500,350,27.54,27.49,0.05,1,2,-1,100,99,1,1,1.5,-0.5,64.45672192,63.8121547,0.644567219
Mono 450,2000,1500,500,420,32.95,32.94,0.01,5,12,-7,100,100,0,5,9,-4,77.3480663,77.3480663,0
Mono 450,2000,1500,500,480,37.55,37.54,0.01,23,32,-9,100,99,1,23,24,-1,88.39779006,87.51381215,0.883977901
Mono 450,2000,1500,500,543,42.32,42.31,0.01,40,50,-10,99,99,0,40,37.5,2.5,99,99,0
Mono 450,1700,1600,100,177,13.97,13.98,-0.01,0,0,0,100,100,0,0,0,0,32.59668508,32.59668508,0
Mono 450,1700,1600,100,266,20.97,20.95,0.02,7,1,6,100,100,0,5.95,0.8,5.15,48.98710866,48.98710866,0
Mono 450,1700,1600,100,350,27.5,27.51,-0.01,2,5,-3,100,100,0,1.7,4,-2.3,64.45672192,64.45672192,0
Mono 450,1700,1600,100,420,32.96,32.97,-0.01,8,9,-1,100,100,0,6.8,7.2,-0.4,77.3480663,77.3480663,0
Mono 450,1700,1600,100,480,37.53,37.54,-0.01,28,29,-1,100,100,0,23.8,23.2,0.6,88.39779006,88.39779006,0
Mono 450,1700,1600,100,543,42.3,42.3,0,45,46,-1,100,100,0,38.25,36.8,1.45,100,100,0
Mono 450,1800,1600,200,177,13.98,13.98,0,0,0,0,100,100,0,0,0,0,32.59668508,32.59668508,0
Mono 450,1800,1600,200,266,20.96,20.95,0.01,1,1,0,99,100,-1,0.9,0.8,0.1,48.49723757,48.98710866,-0.489871087
Mono 450,1800,1600,200,350,27.52,27.51,0.01,2,5,-3,100,100,0,1.8,4,-2.2,64.45672192,64.45672192,0
Mono 450,1800,1600,200,420,32.94,32.97,-0.03,9,9,0,99,100,-1,8.1,7.2,0.9,76.57458564,77.3480663,-0.773480663
Mono 450,1800,1600,200,480,37.53,37.54,-0.01,28,29,-1,100,100,0,25.2,23.2,2,88.39779006,88.39779006,0
Mono 450,1800,1600,200,543,42.31,42.3,0.01,45,46,-1,100,100,0,40.5,36.8,3.7,100,100,0
Mono 450,1900,1600,300,177,13.98,13.98,0,4,0,4,100,100,0,3.8,0,3.8,32.59668508,32.59668508,0
Mono 450,1900,1600,300,266,20.97,20.95,0.02,1,1,0,100,100,0,0.95,0.8,0.15,48.98710866,48.98710866,0
Mono 450,1900,1600,300,350,27.54,27.51,0.03,2,5,-3,100,100,0,1.9,4,-2.1,64.45672192,64.45672192,0
Mono 450,1900,1600,300,420,32.97,32.97,0,7,9,-2,100,100,0,6.65,7.2,-0.55,77.3480663,77.3480663,0
Mono 450,1900,1600,300,480,37.55,37.54,0.01,26,29,-3,100,100,0,24.7,23.2,1.5,88.39779006,88.39779006,0
Mono 450,1900,1600,300,543,42.31,42.3,0.01,43,46,-3,100,100,0,40.85,36.8,4.05,100,100,0
Mono 450,2000,1600,400,177,13.97,13.98,-0.01,0,0,0,100,100,0,0,0,0,32.59668508,32.59668508,0
Mono 450,2000,1600,400,266,20.98,20.95,0.03,1,1,0,100,100,0,1,0.8,0.2,48.98710866,48.98710866,0
Mono 450,2000,1600,400,350,27.54,27.51,0.03,1,5,-4,100,100,0,1,4,-3,64.45672192,64.45672192,0
Mono 450,2000,1600,400,420,32.95,32.97,-0.02,5,9,-4,100,100,0,5,7.2,-2.2,77.3480663,77.3480663,0
Mono 450,2000,1600,400,480,37.55,37.54,0.01,23,29,-6,100,100,0,23,23.2,-0.2,88.39779006,88.39779006,0
Mono 450,2000,1600,400,543,42.32,42.3,0.02,40,46,-6,99,100,-1,40,36.8,3.2,99,100,-1
Mono 450,1800,1700,100,177,13.98,13.97,0.01,0,0,0,100,100,0,0,0,0,32.59668508,32.59668508,0
Mono 450,1800,1700,100,266,20.96,20.97,-0.01,1,7,-6,99,100,-1,0.9,5.95,-5.05,48.49723757,48.98710866,-0.489871087
Mono 450,1800,1700,100,350,27.52,27.5,0.02,2,2,0,100,100,0,1.8,1.7,0.1,64.45672192,64.45672192,0
Mono 450,1800,1700,100,420,32.94,32.96,-0.02,9,8,1,99,100,-1,8.1,6.8,1.3,76.57458564,77.3480663,-0.773480663
Mono 450,1800,1700,100,480,37.53,37.53,0,28,28,0,100,100,0,25.2,23.8,1.4,88.39779006,88.39779006,0
Mono 450,1800,1700,100,543,42.31,42.3,0.01,45,45,0,100,100,0,40.5,38.25,2.25,100,100,0
Mono 450,1900,1700,200,177,13.98,13.97,0.01,4,0,4,100,100,0,3.8,0,3.8,32.59668508,32.59668508,0
Mono 450,1900,1700,200,266,20.97,20.97,0,1,7,-6,100,100,0,0.95,5.95,-5,48.98710866,48.98710866,0
Mono 450,1900,1700,200,350,27.54,27.5,0.04,2,2,0,100,100,0,1.9,1.7,0.2,64.45672192,64.45672192,0
Mono 450,1900,1700,200,420,32.97,32.96,0.01,7,8,-1,100,100,0,6.65,6.8,-0.15,77.3480663,77.3480663,0
Mono 450,1900,1700,200,480,37.55,37.53,0.02,26,28,-2,100,100,0,24.7,23.8,0.9,88.39779006,88.39779006,0
Mono 450,1900,1700,200,543,42.31,42.3,0.01,43,45,-2,100,100,0,40.85,38.25,2.6,100,100,0
Mono 450,2000,1700,300,177,13.97,13.97,0,0,0,0,100,100,0,0,0,0,32.59668508,32.59668508,0
Mono 450,2000,1700,300,266,20.98,20.97,0.01,1,7,-6,100,100,0,1,5.95,-4.95,48.98710866,48.98710866,0
Mono 450,2000,1700,300,350,27.54,27.5,0.04,1,2,-1,100,100,0,1,1.7,-0.7,64.45672192,64.45672192,0
Mono 450,2000,1700,300,420,32.95,32.96,-0.01,5,8,-3,100,100,0,5,6.8,-1.8,77.3480663,77.3480663,0
Mono 450,2000,1700,300,480,37.55,37.53,0.02,23,28,-5,100,100,0,23,23.8,-0.8,88.39779006,88.39779006,0
Mono 450,2000,1700,300,543,42.32,42.3,0.02,40,45,-5,99,100,-1,40,38.25,1.75,99,100,-1
Mono 450,1900,1800,100,177,13.98,13.98,0,4,0,4,100,100,0,3.8,0,3.8,32.59668508,32.59668508,0
Mono 450,1900,1800,100,266,20.97,20.96,0.01,1,1,0,100,99,1,0.95,0.9,0.05,48.98710866,48.49723757,0.489871087
Mono 450,1900,1800,100,350,27.54,27.52,0.02,2,2,0,100,100,0,1.9,1.8,0.1,64.45672192,64.45672192,0
Mono 450,1900,1800,100,420,32.97,32.94,0.03,7,9,-2,100,99,1,6.65,8.1,-1.45,77.3480663,76.57458564,0.773480663
Mono 450,1900,1800,100,480,37.55,37.53,0.02,26,28,-2,100,100,0,24.7,25.2,-0.5,88.39779006,88.39779006,0
Mono 450,1900,1800,100,543,42.31,42.31,0,43,45,-2,100,100,0,40.85,40.5,0.35,100,100,0
Mono 450,2000,1800,200,177,13.97,13.98,-0.01,0,0,0,100,100,0,0,0,0,32.59668508,32.59668508,0
Mono 450,2000,1800,200,266,20.98,20.96,0.02,1,1,0,100,99,1,1,0.9,0.1,48.98710866,48.49723757,0.489871087
Mono 450,2000,1800,200,350,27.54,27.52,0.02,1,2,-1,100,100,0,1,1.8,-0.8,64.45672192,64.45672192,0
Mono 450,2000,1800,200,420,32.95,32.94,0.01,5,9,-4,100,99,1,5,8.1,-3.1,77.3480663,76.57458564,0.773480663
Mono 450,2000,1800,200,480,37.55,37.53,0.02,23,28,-5,100,100,0,23,25.2,-2.2,88.39779006,88.39779006,0
Mono 450,2000,1800,200,543,42.32,42.31,0.01,40,45,-5,99,100,-1,40,40.5,-0.5,99,100,-1
Mono 450,2000,1900,100,177,13.97,13.98,-0.01,0,4,-4,100,100,0,0,3.8,-3.8,32.59668508,32.59668508,0
Mono 450,2000,1900,100,266,20.98,20.97,0.01,1,1,0,100,100,0,1,0.95,0.05,48.98710866,48.98710866,0
Mono 450,2000,1900,100,350,27.54,27.54,0,1,2,-1,100,100,0,1,1.9,-0.9,64.45672192,64.45672192,0
Mono 450,2000,1900,100,420,32.95,32.97,-0.02,5,7,-2,100,100,0,5,6.65,-1.65,77.3480663,77.3480663,0
Mono 450,2000,1900,100,480,37.55,37.55,0,23,26,-3,100,100,0,23,24.7,-1.7,88.39779006,88.39779006,0
Mono 450,2000,1900,100,543,42.32,42.31,0.01,40,43,-3,99,100,-1,40,40.85,-0.85,99,100,-1
Mono 550,1300,1200,100,177,13.96,13.98,-0.02,1,10,-9,100,100,0,0.65,6,-5.35,32.59668508,32.59668508,0
Mono 550,1300,1200,100,266,20.93,20.94,-0.01,4,5,-1,100,100,0,2.6,3,-0.4,48.98710866,48.98710866,0
Mono 550,1300,1200,100,350,27.5,27.5,0,46,51,-5,100,100,0,29.9,30.6,-0.7,64.45672192,64.45672192,0
Mono 550,1300,1200,100,420,32.95,32.95,0,72,78,-6,100,100,0,46.8,46.8,0,77.3480663,77.3480663,0
Mono 550,1300,1200,100,480,37.52,36.41,1.11,93,95,-2,100,99,1,60.45,57,3.45,88.39779006,87.51381215,0.883977901
Mono 550,1300,1200,100,543,38.3,36.75,1.55,96,96,0,96,92,4,62.4,57.6,4.8,96,92,4
Mono 550,1400,1200,200,177,13.96,13.98,-0.02,2,10,-8,100,100,0,1.4,6,-4.6,32.59668508,32.59668508,0
Mono 550,1400,1200,200,266,20.95,20.94,0.01,3,5,-2,100,100,0,2.1,3,-0.9,48.98710866,48.98710866,0
Mono 550,1400,1200,200,350,27.51,27.5,0.01,45,51,-6,100,100,0,31.5,30.6,0.9,64.45672192,64.45672192,0
Mono 550,1400,1200,200,420,32.94,32.95,-0.01,72,78,-6,99,100,-1,50.4,46.8,3.6,76.57458564,77.3480663,-0.773480663
Mono 550,1400,1200,200,480,37.5,36.41,1.09,92,95,-3,100,99,1,64.4,57,7.4,88.39779006,87.51381215,0.883977901
Mono 550,1400,1200,200,543,38.41,36.75,1.66,96,96,0,96,92,4,67.2,57.6,9.6,96,92,4
Mono 550,1500,1200,300,177,13.98,13.98,0,0,10,-10,100,100,0,0,6,-6,32.59668508,32.59668508,0
Mono 550,1500,1200,300,266,20.95,20.94,0.01,2,5,-3,100,100,0,1.5,3,-1.5,48.98710866,48.98710866,0
Mono 550,1500,1200,300,350,27.51,27.5,0.01,41,51,-10,100,100,0,30.75,30.6,0.15,64.45672192,64.45672192,0
Mono 550,1500,1200,300,420,32.97,32.95,0.02,67,78,-11,100,100,0,50.25,46.8,3.45,77.3480663,77.3480663,0
Mono 550,1500,1200,300,480,37.54,36.41,1.13,88,95,-7,100,99,1,66,57,9,88.39779006,87.51381215,0.883977901
Mono 550,1500,1200,300,543,39.55,36.75,2.8,96,96,0,99,92,7,72,57.6,14.4,99,92,7
Mono 550,1600,1200,400,177,13.98,13.98,0,8,10,-2,100,100,0,6.4,6,0.4,32.59668508,32.59668508,0
Mono 550,1600,1200,400,266,20.94,20.94,0,4,5,-1,100,100,0,3.2,3,0.2,48.98710866,48.98710866,0
Mono 550,1600,1200,400,350,27.51,27.5,0.01,37,51,-14,100,100,0,29.6,30.6,-1,64.45672192,64.45672192,0
Mono 550,1600,1200,400,420,32.95,32.95,0,60,78,-18,100,100,0,48,46.8,1.2,77.3480663,77.3480663,0
Mono 550,1600,1200,400,480,37.55,36.41,1.14,82,95,-13,100,99,1,65.6,57,8.6,88.39779006,87.51381215,0.883977901
Mono 550,1600,1200,400,543,41.6,36.75,4.85,95,96,-1,99,92,7,76,57.6,18.4,99,92,7
Mono 550,1700,1200,500,177,13.97,13.98,-0.01,2,10,-8,100,100,0,1.7,6,-4.3,32.59668508,32.59668508,0
Mono 550,1700,1200,500,266,20.97,20.94,0.03,2,5,-3,100,100,0,1.7,3,-1.3,48.98710866,48.98710866,0
Mono 550,1700,1200,500,350,27.51,27.5,0.01,31,51,-20,100,100,0,26.35,30.6,-4.25,64.45672192,64.45672192,0
Mono 550,1700,1200,500,420,32.97,32.95,0.02,58,78,-20,100,100,0,49.3,46.8,2.5,77.3480663,77.3480663,0
Mono 550,1700,1200,500,480,37.53,36.41,1.12,80,95,-15,100,99,1,68,57,11,88.39779006,87.51381215,0.883977901
Mono 550,1700,1200,500,543,41.74,36.75,4.99,95,96,-1,99,92,7,80.75,57.6,23.15,99,92,7
Mono 550,1800,1200,600,177,13.98,13.98,0,15,10,5,100,100,0,13.5,6,7.5,32.59668508,32.59668508,0
Mono 550,1800,1200,600,266,20.96,20.94,0.02,2,5,-3,100,100,0,1.8,3,-1.2,48.98710866,48.98710866,0
Mono 550,1800,1200,600,350,27.51,27.5,0.01,33,51,-18,100,100,0,29.7,30.6,-0.9,64.45672192,64.45672192,0
Mono 550,1800,1200,600,420,32.95,32.95,0,59,78,-19,100,100,0,53.1,46.8,6.3,77.3480663,77.3480663,0
Mono 550,1800,1200,600,480,37.55,36.41,1.14,80,95,-15,100,99,1,72,57,15,88.39779006,87.51381215,0.883977901
Mono 550,1800,1200,600,543,41.59,36.75,4.84,95,96,-1,100,92,8,85.5,57.6,27.9,100,92,8
Mono 550,1900,1200,700,177,13.98,13.98,0,1,10,-9,100,100,0,0.95,6,-5.05,32.59668508,32.59668508,0
Mono 550,1900,1200,700,266,20.97,20.94,0.03,8,5,3,100,100,0,7.6,3,4.6,48.98710866,48.98710866,0
Mono 550,1900,1200,700,350,27.53,27.5,0.03,21,51,-30,100,100,0,19.95,30.6,-10.65,64.45672192,64.45672192,0
Mono 550,1900,1200,700,420,32.95,32.95,0,55,78,-23,99,100,-1,52.25,46.8,5.45,76.57458564,77.3480663,-0.773480663
Mono 550,1900,1200,700,480,37.53,36.41,1.12,77,95,-18,100,99,1,73.15,57,16.15,88.39779006,87.51381215,0.883977901
Mono 550,1900,1200,700,543,42.23,36.75,5.48,94,96,-2,100,92,8,89.3,57.6,31.7,100,92,8
Mono 550,2000,1200,800,177,13.97,13.98,-0.01,1,10,-9,100,100,0,1,6,-5,32.59668508,32.59668508,0
Mono 550,2000,1200,800,266,20.97,20.94,0.03,1,5,-4,100,100,0,1,3,-2,48.98710866,48.98710866,0
Mono 550,2000,1200,800,350,27.54,27.5,0.04,16,51,-35,100,100,0,16,30.6,-14.6,64.45672192,64.45672192,0
Mono 550,2000,1200,800,420,32.95,32.95,0,51,78,-27,100,100,0,51,46.8,4.2,77.3480663,77.3480663,0
Mono 550,2000,1200,800,480,37.54,36.41,1.13,72,95,-23,99,99,0,72,57,15,87.51381215,87.51381215,0
Mono 550,2000,1200,800,543,42.32,36.75,5.57,89,96,-7,100,92,8,89,57.6,31.4,100,92,8
Mono 550,1400,1300,100,177,13.96,13.96,0,2,1,1,100,100,0,1.4,0.65,0.75,32.59668508,32.59668508,0
Mono 550,1400,1300,100,266,20.95,20.93,0.02,3,4,-1,100,100,0,2.1,2.6,-0.5,48.98710866,48.98710866,0
Mono 550,1400,1300,100,350,27.51,27.5,0.01,45,46,-1,100,100,0,31.5,29.9,1.6,64.45672192,64.45672192,0
Mono 550,1400,1300,100,420,32.94,32.95,-0.01,72,72,0,99,100,-1,50.4,46.8,3.6,76.57458564,77.3480663,-0.773480663
Mono 550,1400,1300,100,480,37.5,37.52,-0.02,92,93,-1,100,100,0,64.4,60.45,3.95,88.39779006,88.39779006,0
Mono 550,1400,1300,100,543,38.41,38.3,0.11,96,96,0,96,96,0,67.2,62.4,4.8,96,96,0
Mono 550,1500,1300,200,177,13.98,13.96,0.02,0,1,-1,100,100,0,0,0.65,-0.65,32.59668508,32.59668508,0
Mono 550,1500,1300,200,266,20.95,20.93,0.02,2,4,-2,100,100,0,1.5,2.6,-1.1,48.98710866,48.98710866,0
Mono 550,1500,1300,200,350,27.51,27.5,0.01,41,46,-5,100,100,0,30.75,29.9,0.85,64.45672192,64.45672192,0
Mono 550,1500,1300,200,420,32.97,32.95,0.02,67,72,-5,100,100,0,50.25,46.8,3.45,77.3480663,77.3480663,0
Mono 550,1500,1300,200,480,37.54,37.52,0.02,88,93,-5,100,100,0,66,60.45,5.55,88.39779006,88.39779006,0
Mono 550,1500,1300,200,543,39.55,38.3,1.25,96,96,0,99,96,3,72,62.4,9.6,99,96,3
Mono 550,1600,1300,300,177,13.98,13.96,0.02,8,1,7,100,100,0,6.4,0.65,5.75,32.59668508,32.59668508,0
Mono 550,1600,1300,300,266,20.94,20.93,0.01,4,4,0,100,100,0,3.2,2.6,0.6,48.98710866,48.98710866,0
Mono 550,1600,1300,300,350,27.51,27.5,0.01,37,46,-9,100,100,0,29.6,29.9,-0.3,64.45672192,64.45672192,0
Mono 550,1600,1300,300,420,32.95,32.95,0,60,72,-12,100,100,0,48,46.8,1.2,77.3480663,77.3480663,0
Mono 550,1600,1300,300,480,37.55,37.52,0.03,82,93,-11,100,100,0,65.6,60.45,5.15,88.39779006,88.39779006,0
Mono 550,1600,1300,300,543,41.6,38.3,3.3,95,96,-1,99,96,3,76,62.4,13.6,99,96,3
Mono 550,1700,1300,400,177,13.97,13.96,0.01,2,1,1,100,100,0,1.7,0.65,1.05,32.59668508,32.59668508,0
Mono 550,1700,1300,400,266,20.97,20.93,0.04,2,4,-2,100,100,0,1.7,2.6,-0.9,48.98710866,48.98710866,0
Mono 550,1700,1300,400,350,27.51,27.5,0.01,31,46,-15,100,100,0,26.35,29.9,-3.55,64.45672192,64.45672192,0
Mono 550,1700,1300,400,420,32.97,32.95,0.02,58,72,-14,100,100,0,49.3,46.8,2.5,77.3480663,77.3480663,0
Mono 550,1700,1300,400,480,37.53,37.52,0.01,80,93,-13,100,100,0,68,60.45,7.55,88.39779006,88.39779006,0
Mono 550,1700,1300,400,543,41.74,38.3,3.44,95,96,-1,99,96,3,80.75,62.4,18.35,99,96,3
Mono 550,1800,1300,500,177,13.98,13.96,0.02,15,1,14,100,100,0,13.5,0.65,12.85,32.59668508,32.59668508,0
Mono 550,1800,1300,500,266,20.96,20.93,0.03,2,4,-2,100,100,0,1.8,2.6,-0.8,48.98710866,48.98710866,0
Mono 550,1800,1300,500,350,27.51,27.5,0.01,33,46,-13,100,100,0,29.7,29.9,-0.2,64.45672192,64.45672192,0
Mono 550,1800,1300,500,420,32.95,32.95,0,59,72,-13,100,100,0,53.1,46.8,6.3,77.3480663,77.3480663,0
Mono 550,1800,1300,500,480,37.55,37.52,0.03,80,93,-13,100,100,0,72,60.45,11.55,88.39779006,88.39779006,0
Mono 550,1800,1300,500,543,41.59,38.3,3.29,95,96,-1,100,96,4,85.5,62.4,23.1,100,96,4
Mono 550,1900,1300,600,177,13.98,13.96,0.02,1,1,0,100,100,0,0.95,0.65,0.3,32.59668508,32.59668508,0
Mono 550,1900,1300,600,266,20.97,20.93,0.04,8,4,4,100,100,0,7.6,2.6,5,48.98710866,48.98710866,0
Mono 550,1900,1300,600,350,27.53,27.5,0.03,21,46,-25,100,100,0,19.95,29.9,-9.95,64.45672192,64.45672192,0
Mono 550,1900,1300,600,420,32.95,32.95,0,55,72,-17,99,100,-1,52.25,46.8,5.45,76.57458564,77.3480663,-0.773480663
Mono 550,1900,1300,600,480,37.53,37.52,0.01,77,93,-16,100,100,0,73.15,60.45,12.7,88.39779006,88.39779006,0
Mono 550,1900,1300,600,543,42.23,38.3,3.93,94,96,-2,100,96,4,89.3,62.4,26.9,100,96,4
Mono 550,2000,1300,700,177,13.97,13.96,0.01,1,1,0,100,100,0,1,0.65,0.35,32.59668508,32.59668508,0
Mono 550,2000,1300,700,266,20.97,20.93,0.04,1,4,-3,100,100,0,1,2.6,-1.6,48.98710866,48.98710866,0
Mono 550,2000,1300,700,350,27.54,27.5,0.04,16,46,-30,100,100,0,16,29.9,-13.9,64.45672192,64.45672192,0
Mono 550,2000,1300,700,420,32.95,32.95,0,51,72,-21,100,100,0,51,46.8,4.2,77.3480663,77.3480663,0
Mono 550,2000,1300,700,480,37.54,37.52,0.02,72,93,-21,99,100,-1,72,60.45,11.55,87.51381215,88.39779006,-0.883977901
Mono 550,2000,1300,700,543,42.32,38.3,4.02,89,96,-7,100,96,4,89,62.4,26.6,100,96,4
Mono 550,1500,1400,100,177,13.98,13.96,0.02,0,2,-2,100,100,0,0,1.4,-1.4,32.59668508,32.59668508,0
Mono 550,1500,1400,100,266,20.95,20.95,0,2,3,-1,100,100,0,1.5,2.1,-0.6,48.98710866,48.98710866,0
Mono 550,1500,1400,100,350,27.51,27.51,0,41,45,-4,100,100,0,30.75,31.5,-0.75,64.45672192,64.45672192,0
Mono 550,1500,1400,100,420,32.97,32.94,0.03,67,72,-5,100,99,1,50.25,50.4,-0.15,77.3480663,76.57458564,0.773480663
Mono 550,1500,1400,100,480,37.54,37.5,0.04,88,92,-4,100,100,0,66,64.4,1.6,88.39779006,88.39779006,0
Mono 550,1500,1400,100,543,39.55,38.41,1.14,96,96,0,99,96,3,72,67.2,4.8,99,96,3
Mono 550,1600,1400,200,177,13.98,13.96,0.02,8,2,6,100,100,0,6.4,1.4,5,32.59668508,32.59668508,0
Mono 550,1600,1400,200,266,20.94,20.95,-0.01,4,3,1,100,100,0,3.2,2.1,1.1,48.98710866,48.98710866,0
Mono 550,1600,1400,200,350,27.51,27.51,0,37,45,-8,100,100,0,29.6,31.5,-1.9,64.45672192,64.45672192,0
Mono 550,1600,1400,200,420,32.95,32.94,0.01,60,72,-12,100,99,1,48,50.4,-2.4,77.3480663,76.57458564,0.773480663
Mono 550,1600,1400,200,480,37.55,37.5,0.05,82,92,-10,100,100,0,65.6,64.4,1.2,88.39779006,88.39779006,0
Mono 550,1600,1400,200,543,41.6,38.41,3.19,95,96,-1,99,96,3,76,67.2,8.8,99,96,3
Mono 550,1700,1400,300,177,13.97,13.96,0.01,2,2,0,100,100,0,1.7,1.4,0.3,32.59668508,32.59668508,0
Mono 550,1700,1400,300,266,20.97,20.95,0.02,2,3,-1,100,100,0,1.7,2.1,-0.4,48.98710866,48.98710866,0
Mono 550,1700,1400,300,350,27.51,27.51,0,31,45,-14,100,100,0,26.35,31.5,-5.15,64.45672192,64.45672192,0
Mono 550,1700,1400,300,420,32.97,32.94,0.03,58,72,-14,100,99,1,49.3,50.4,-1.1,77.3480663,76.57458564,0.773480663
Mono 550,1700,1400,300,480,37.53,37.5,0.03,80,92,-12,100,100,0,68,64.4,3.6,88.39779006,88.39779006,0
Mono 550,1700,1400,300,543,41.74,38.41,3.33,95,96,-1,99,96,3,80.75,67.2,13.55,99,96,3
Mono 550,1800,1400,400,177,13.98,13.96,0.02,15,2,13,100,100,0,13.5,1.4,12.1,32.59668508,32.59668508,0
Mono 550,1800,1400,400,266,20.96,20.95,0.01,2,3,-1,100,100,0,1.8,2.1,-0.3,48.98710866,48.98710866,0
Mono 550,1800,1400,400,350,27.51,27.51,0,33,45,-12,100,100,0,29.7,31.5,-1.8,64.45672192,64.45672192,0
Mono 550,1800,1400,400,420,32.95,32.94,0.01,59,72,-13,100,99,1,53.1,50.4,2.7,77.3480663,76.57458564,0.773480663
Mono 550,1800,1400,400,480,37.55,37.5,0.05,80,92,-12,100,100,0,72,64.4,7.6,88.39779006,88.39779006,0
Mono 550,1800,1400,400,543,41.59,38.41,3.18,95,96,-1,100,96,4,85.5,67.2,18.3,100,96,4
Mono 550,1900,1400,500,177,13.98,13.96,0.02,1,2,-1,100,100,0,0.95,1.4,-0.45,32.59668508,32.59668508,0
Mono 550,1900,1400,500,266,20.97,20.95,0.02,8,3,5,100,100,0,7.6,2.1,5.5,48.98710866,48.98710866,0
Mono 550,1900,1400,500,350,27.53,27.51,0.02,21,45,-24,100,100,0,19.95,31.5,-11.55,64.45672192,64.45672192,0
Mono 550,1900,1400,500,420,32.95,32.94,0.01,55,72,-17,99,99,0,52.25,50.4,1.85,76.57458564,76.57458564,0
Mono 550,1900,1400,500,480,37.53,37.5,0.03,77,92,-15,100,100,0,73.15,64.4,8.75,88.39779006,88.39779006,0
Mono 550,1900,1400,500,543,42.23,38.41,3.82,94,96,-2,100,96,4,89.3,67.2,22.1,100,96,4
Mono 550,2000,1400,600,177,13.97,13.96,0.01,1,2,-1,100,100,0,1,1.4,-0.4,32.59668508,32.59668508,0
Mono 550,2000,1400,600,266,20.97,20.95,0.02,1,3,-2,100,100,0,1,2.1,-1.1,48.98710866,48.98710866,0
