Game,Fg_new,Fg,Fg_delta,Fc,Q_new,Q,Q_delta,Ug_new,Ug,Ug_delta,Uc_new,Uc,Uc_delta,Cg_new,Cg,Cg_delta,Cc_new,Cc,Cc_delta
Dhoom 3,420,177,243,1500,60.05,60.049917,0.000083,31.068333,61.084859,-30.016526,35.313333,34.966722,0.346611,24.03075481,19.91163912,4.119115685,26.48499975,26.2250415,0.25995825
Dhoom 3,420,177,243,1600,60.033333,60.05,-0.016667,31.273333,61.135,-29.861667,33.95,32.916667,1.033333,24.18931834,19.92798343,4.261334917,27.16,26.3333336,0.8266664
Dhoom 3,420,177,243,1700,60.033333,60.033333,0,31.366667,61.616667,-30.25,32.651667,31.37,1.281667,24.26151039,20.0849909,4.176519486,27.75391695,26.6645,1.08941695
Dhoom 3,420,177,243,1800,60.033278,60.05,-0.016722,31.454243,61.333333,-29.87909,31.410982,30.848333,0.562649,24.32924873,19.99263341,4.33661532,28.2698838,27.7634997,0.5063841
Dhoom 3,420,177,243,1900,60.05,60.05,0,31.261667,60.391667,-29.13,30.781667,29.89,0.891667,24.18029492,19.68568151,4.494613409,29.24258365,28.3955,0.84708365
Dhoom 3,420,177,243,2000,60.016667,60.05,-0.033333,30.876667,60.528333,-29.651666,29.371667,28.87,0.501667,23.88250486,19.73023009,4.152274768,29.371667,28.87,0.501667
Dhoom 3,480,177,303,1200,60.05,60.033333,0.016667,28.83,62.311667,-33.481667,40.65,41,-0.35,25.48508287,20.31153786,5.173545011,24.39,24.6,-0.21
Dhoom 3,480,177,303,1300,60.049917,60.033333,0.016584,28.923461,61.375,-32.451539,38.262895,37.766667,0.496228,25.56770033,20.00621547,5.561484862,24.87088175,24.54833355,0.3225482
Dhoom 3,480,177,303,1400,60.05,60.049917,0.000083,29.001667,61.306156,-32.304489,37.148333,36.274542,0.873791,25.63683271,19.98377461,5.653058099,26.0038331,25.3921794,0.6116537
Dhoom 3,480,177,303,1500,60.05,60.049917,0.000083,29.025,61.084859,-32.059859,34.913333,34.966722,-0.053389,25.65745856,19.91163912,5.745819442,26.18499975,26.2250415,-0.04004175
Dhoom 3,480,177,303,1600,60.05,60.05,0,29.03,61.135,-32.105,33.011667,32.916667,0.095,25.66187845,19.92798343,5.733895028,26.4093336,26.3333336,0.076
Dhoom 3,480,177,303,1700,60.016667,60.033333,-0.016666,28.923333,61.616667,-32.693334,33.32,31.37,1.95,25.56758718,20.0849909,5.482596282,28.322,26.6645,1.6575
Dhoom 3,480,177,303,1800,60.033333,60.05,-0.016667,28.928333,61.333333,-32.405,31.688333,30.848333,0.84,25.57200707,19.99263341,5.579373663,28.5194997,27.7634997,0.756
Dhoom 3,480,177,303,1900,60.033278,60.05,-0.016722,28.933444,60.391667,-31.458223,30.054908,29.89,0.164908,25.57652508,19.68568151,5.890843575,28.5521626,28.3955,0.1566626
Dhoom 3,480,177,303,2000,60.016639,60.05,-0.033361,28.494176,60.528333,-32.034157,30.031614,28.87,1.161614,25.18822188,19.73023009,5.457991785,30.031614,28.87,1.161614
Dhoom 3,543,177,366,1200,60.049917,60.033333,0.016584,27.083195,62.311667,-35.228472,41.106489,41,0.106489,27.083195,20.31153786,6.771657138,24.6638934,24.6,0.0638934
Dhoom 3,543,177,366,1300,60.049917,60.033333,0.016584,26.966722,61.375,-34.408278,38.865225,37.766667,1.098558,26.966722,20.00621547,6.96050653,25.26239625,24.54833355,0.7140627
Dhoom 3,543,177,366,1400,60.066556,60.049917,0.016639,27.018303,61.306156,-34.287853,36.650582,36.274542,0.37604,27.018303,19.98377461,7.034528392,25.6554074,25.3921794,0.263228
Dhoom 3,543,177,366,1500,60.049917,60.049917,0,27.207987,61.084859,-33.876872,35.239601,34.966722,0.272879,27.207987,19.91163912,7.296347878,26.42970075,26.2250415,0.20465925
Dhoom 3,543,177,366,1600,60.066556,60.05,0.016556,27.1198,61.135,-34.0152,33.785358,32.916667,0.868691,27.1198,19.92798343,7.191816575,27.0282864,26.3333336,0.6949528
Dhoom 3,543,177,366,1700,60.033333,60.033333,0,26.98,61.616667,-34.636667,32.763333,31.37,1.393333,26.98,20.0849909,6.895009099,27.84883305,26.6645,1.18433305
Dhoom 3,543,177,366,1800,60.033278,60.05,-0.016722,27.129784,61.333333,-34.203549,31.0599,30.848333,0.211567,27.129784,19.99263341,7.137150591,27.95391,27.7634997,0.1904103
Dhoom 3,543,177,366,1900,60.033333,60.05,-0.016667,26.946667,60.391667,-33.445,31.036667,29.89,1.146667,26.946667,19.68568151,7.260985492,29.48483365,28.3955,1.08933365
Dhoom 3,543,177,366,2000,60.049917,60.05,-0.000083,26.800333,60.528333,-33.728,30.093178,28.87,1.223178,26.800333,19.73023009,7.070102906,30.093178,28.87,1.223178
Dhoom 3,350,266,84,1200,60.049917,60.05,-0.000083,35.777038,44.418333,-8.641295,49.56406,40.926667,8.637393,23.06070589,21.75925705,1.301448843,29.738436,24.5560002,5.1824358
Dhoom 3,350,266,84,1300,60.05,60.033278,0.016722,35.445,43.667221,-8.222221,38.361667,38.14975,0.211917,22.84668508,21.391309,1.455376085,24.93508355,24.7973375,0.13774605
Dhoom 3,350,266,84,1400,60.05,60.033278,0.016722,35.755,43.590682,-7.835682,36.323333,36.652246,-0.328913,23.04650092,21.35381476,1.692686166,25.4263331,25.6565722,-0.2302391
Dhoom 3,350,266,84,1500,60.049917,60.016639,0.033278,35.607321,43.569052,-7.961731,35.159734,34.77371,0.386024,22.95131188,21.34321884,1.608093035,26.3698005,26.0802825,0.289518
Dhoom 3,350,266,84,1600,60.05,60.033333,0.016667,35.311667,43.295,-7.983333,33.751667,33.413333,0.338334,22.760743,21.20896869,1.551774309,27.0013336,26.7306664,0.2706672
Dhoom 3,350,266,84,1700,60.033333,60.049917,-0.016584,35.72,44.193012,-8.473012,32.256667,31.489185,0.767482,23.02394107,21.64887881,1.375062262,27.41816695,26.76580725,0.6523597
Dhoom 3,350,266,84,1800,60.049917,60.033278,0.016639,35.755408,44.211314,-8.455906,31.768719,31.34609,0.422629,23.0467639,21.65784443,1.388919477,28.5918471,28.211481,0.3803661
Dhoom 3,350,266,84,1900,60.033333,60.049917,-0.016584,35.571667,43.923461,-8.351794,30.721667,30.30782,0.413847,22.92833048,21.51683357,1.411496913,29.18558365,28.792429,0.39315465
Dhoom 3,350,266,84,2000,60.016639,60.05,-0.033361,35.770383,44.711667,-8.941284,29.950083,28.941667,1.008416,23.0564163,21.9029529,1.153463403,29.950083,28.941667,1.008416
Dhoom 3,420,266,154,1200,60.066667,60.05,0.016667,31.385,44.418333,-13.033333,40.656667,40.926667,-0.27,24.27569061,21.75925705,2.516433558,24.3940002,24.5560002,-0.162
Dhoom 3,420,266,154,1300,60.049917,60.033278,0.016639,31.264559,43.667221,-12.402662,38.306156,38.14975,0.156406,24.18253182,21.391309,2.791222825,24.8990014,24.7973375,0.1016639
Dhoom 3,420,266,154,1400,60.05,60.033278,0.016722,31.22,43.590682,-12.370682,36.968333,36.652246,0.316087,24.1480663,21.35381476,2.794251543,25.8778331,25.6565722,0.2212609
Dhoom 3,420,266,154,1500,60.05,60.016639,0.033361,31.068333,43.569052,-12.500719,35.313333,34.77371,0.539623,24.03075481,21.34321884,2.687535963,26.48499975,26.0802825,0.40471725
Dhoom 3,420,266,154,1600,60.033333,60.033333,0,31.273333,43.295,-12.021667,33.95,33.413333,0.536667,24.18931834,21.20896869,2.98034965,27.16,26.7306664,0.4293336
Dhoom 3,420,266,154,1700,60.033333,60.049917,-0.016584,31.366667,44.193012,-12.826345,32.651667,31.489185,1.162482,24.26151039,21.64887881,2.61263158,27.75391695,26.76580725,0.9881097
Dhoom 3,420,266,154,1800,60.033278,60.033278,0,31.454243,44.211314,-12.757071,31.410982,31.34609,0.064892,24.32924873,21.65784443,2.671404302,28.2698838,28.211481,0.0584028
Dhoom 3,420,266,154,1900,60.05,60.049917,0.000083,31.261667,43.923461,-12.661794,30.781667,30.30782,0.473847,24.18029492,21.51683357,2.663461352,29.24258365,28.792429,0.45015465
Dhoom 3,420,266,154,2000,60.016667,60.05,-0.033333,30.876667,44.711667,-13.835,29.371667,28.941667,0.43,23.88250486,21.9029529,1.979551967,29.371667,28.941667,0.43
Dhoom 3,480,266,214,1200,60.05,60.05,0,28.83,44.418333,-15.588333,40.65,40.926667,-0.276667,25.48508287,21.75925705,3.725825823,24.39,24.5560002,-0.1660002
Dhoom 3,480,266,214,1300,60.049917,60.033278,0.016639,28.923461,43.667221,-14.74376,38.262895,38.14975,0.113145,25.56770033,21.391309,4.176391333,24.87088175,24.7973375,0.07354425
Dhoom 3,480,266,214,1400,60.05,60.033278,0.016722,29.001667,43.590682,-14.589015,37.148333,36.652246,0.496087,25.63683271,21.35381476,4.283017952,26.0038331,25.6565722,0.3472609
Dhoom 3,480,266,214,1500,60.05,60.016639,0.033361,29.025,43.569052,-14.544052,34.913333,34.77371,0.139623,25.65745856,21.34321884,4.31423972,26.18499975,26.0802825,0.10471725
Dhoom 3,480,266,214,1600,60.05,60.033333,0.016667,29.03,43.295,-14.265,33.011667,33.413333,-0.401666,25.66187845,21.20896869,4.452909761,26.4093336,26.7306664,-0.3213328
Dhoom 3,480,266,214,1700,60.016667,60.049917,-0.03325,28.923333,44.193012,-15.269679,33.32,31.489185,1.830815,25.56758718,21.64887881,3.918708376,28.322,26.76580725,1.55619275
Dhoom 3,480,266,214,1800,60.033333,60.033278,0.000055,28.928333,44.211314,-15.282981,31.688333,31.34609,0.342243,25.57200707,21.65784443,3.914162645,28.5194997,28.211481,0.3080187
Dhoom 3,480,266,214,1900,60.033278,60.049917,-0.016639,28.933444,43.923461,-14.990017,30.054908,30.30782,-0.252912,25.57652508,21.51683357,4.059691517,28.5521626,28.792429,-0.2402664
Dhoom 3,480,266,214,2000,60.016639,60.05,-0.033361,28.494176,44.711667,-16.217491,30.031614,28.941667,1.089947,25.18822188,21.9029529,3.285268983,30.031614,28.941667,1.089947
Dhoom 3,543,266,277,1200,60.049917,60.05,-0.000083,27.083195,44.418333,-17.335138,41.106489,40.926667,0.179822,27.083195,21.75925705,5.32393795,24.6638934,24.5560002,0.1078932
Dhoom 3,543,266,277,1300,60.049917,60.033278,0.016639,26.966722,43.667221,-16.700499,38.865225,38.14975,0.715475,26.966722,21.391309,5.575413002,25.26239625,24.7973375,0.46505875
Dhoom 3,543,266,277,1400,60.066556,60.033278,0.033278,27.018303,43.590682,-16.572379,36.650582,36.652246,-0.001664,27.018303,21.35381476,5.664488245,25.6554074,25.6565722,-0.0011648
Dhoom 3,543,266,277,1500,60.049917,60.016639,0.033278,27.207987,43.569052,-16.361065,35.239601,34.77371,0.465891,27.207987,21.34321884,5.864768157,26.42970075,26.0802825,0.34941825
Dhoom 3,543,266,277,1600,60.066556,60.033333,0.033223,27.1198,43.295,-16.1752,33.785358,33.413333,0.372025,27.1198,21.20896869,5.910831308,27.0282864,26.7306664,0.29762
Dhoom 3,543,266,277,1700,60.033333,60.049917,-0.016584,26.98,44.193012,-17.213012,32.763333,31.489185,1.274148,26.98,21.64887881,5.331121193,27.84883305,26.76580725,1.0830258
Dhoom 3,543,266,277,1800,60.033278,60.033278,0,27.129784,44.211314,-17.08153,31.0599,31.34609,-0.28619,27.129784,21.65784443,5.471939573,27.95391,28.211481,-0.257571
Dhoom 3,543,266,277,1900,60.033333,60.049917,-0.016584,26.946667,43.923461,-16.976794,31.036667,30.30782,0.728847,26.946667,21.51683357,5.429833435,29.48483365,28.792429,0.69240465
Dhoom 3,543,266,277,2000,60.049917,60.05,-0.000083,26.800333,44.711667,-17.911334,30.093178,28.941667,1.151511,26.800333,21.9029529,4.897380105,30.093178,28.941667,1.151511
Dhoom 3,420,350,70,1200,60.066667,60.049917,0.01675,31.385,35.777038,-4.392038,40.656667,49.56406,-8.907393,24.27569061,23.06070589,1.214984715,24.3940002,29.738436,-5.3444358
Dhoom 3,420,350,70,1300,60.049917,60.05,-0.000083,31.264559,35.445,-4.180441,38.306156,38.361667,-0.055511,24.18253182,22.84668508,1.33584674,24.8990014,24.93508355,-0.03608215
Dhoom 3,420,350,70,1400,60.05,60.05,0,31.22,35.755,-4.535,36.968333,36.323333,0.645,24.1480663,23.04650092,1.101565378,25.8778331,25.4263331,0.4515
Dhoom 3,420,350,70,1500,60.05,60.049917,0.000083,31.068333,35.607321,-4.538988,35.313333,35.159734,0.153599,24.03075481,22.95131188,1.079442928,26.48499975,26.3698005,0.11519925
Dhoom 3,420,350,70,1600,60.033333,60.05,-0.016667,31.273333,35.311667,-4.038334,33.95,33.751667,0.198333,24.18931834,22.760743,1.428575341,27.16,27.0013336,0.1586664
Dhoom 3,420,350,70,1700,60.033333,60.033333,0,31.366667,35.72,-4.353333,32.651667,32.256667,0.395,24.26151039,23.02394107,1.237569319,27.75391695,27.41816695,0.33575
Dhoom 3,420,350,70,1800,60.033278,60.049917,-0.016639,31.454243,35.755408,-4.301165,31.410982,31.768719,-0.357737,24.32924873,23.0467639,1.282484825,28.2698838,28.5918471,-0.3219633
Dhoom 3,420,350,70,1900,60.05,60.033333,0.016667,31.261667,35.571667,-4.31,30.781667,30.721667,0.06,24.18029492,22.92833048,1.251964438,29.24258365,29.18558365,0.057
Dhoom 3,420,350,70,2000,60.016667,60.016639,0.000028,30.876667,35.770383,-4.893716,29.371667,29.950083,-0.578416,23.88250486,23.0564163,0.826088564,29.371667,29.950083,-0.578416
Dhoom 3,480,350,130,1200,60.05,60.049917,0.000083,28.83,35.777038,-6.947038,40.65,49.56406,-8.91406,25.48508287,23.06070589,2.42437698,24.39,29.738436,-5.348436
Dhoom 3,480,350,130,1300,60.049917,60.05,-0.000083,28.923461,35.445,-6.521539,38.262895,38.361667,-0.098772,25.56770033,22.84668508,2.721015249,24.87088175,24.93508355,-0.0642018
Dhoom 3,480,350,130,1400,60.05,60.05,0,29.001667,35.755,-6.753333,37.148333,36.323333,0.825,25.63683271,23.04650092,2.590331786,26.0038331,25.4263331,0.5775
Dhoom 3,480,350,130,1500,60.05,60.049917,0.000083,29.025,35.607321,-6.582321,34.913333,35.159734,-0.246401,25.65745856,22.95131188,2.706146685,26.18499975,26.3698005,-0.18480075
Dhoom 3,480,350,130,1600,60.05,60.05,0,29.03,35.311667,-6.281667,33.011667,33.751667,-0.74,25.66187845,22.760743,2.901135451,26.4093336,27.0013336,-0.592
Dhoom 3,480,350,130,1700,60.016667,60.033333,-0.016666,28.923333,35.72,-6.796667,33.32,32.256667,1.063333,25.56758718,23.02394107,2.543646114,28.322,27.41816695,0.90383305
Dhoom 3,480,350,130,1800,60.033333,60.049917,-0.016584,28.928333,35.755408,-6.827075,31.688333,31.768719,-0.080386,25.57200707,23.0467639,2.525243168,28.5194997,28.5918471,-0.0723474
Dhoom 3,480,350,130,1900,60.033278,60.033333,-0.000055,28.933444,35.571667,-6.638223,30.054908,30.721667,-0.666759,25.57652508,22.92833048,2.648194604,28.5521626,29.18558365,-0.63342105
Dhoom 3,480,350,130,2000,60.016639,60.016639,0,28.494176,35.770383,-7.276207,30.031614,29.950083,0.081531,25.18822188,23.0564163,2.13180558,30.031614,29.950083,0.081531
Dhoom 3,543,350,193,1200,60.049917,60.049917,0,27.083195,35.777038,-8.693843,41.106489,49.56406,-8.457571,27.083195,23.06070589,4.022489107,24.6638934,29.738436,-5.0745426
Dhoom 3,543,350,193,1300,60.049917,60.05,-0.000083,26.966722,35.445,-8.478278,38.865225,38.361667,0.503558,26.966722,22.84668508,4.120036917,25.26239625,24.93508355,0.3273127
Dhoom 3,543,350,193,1400,60.066556,60.05,0.016556,27.018303,35.755,-8.736697,36.650582,36.323333,0.327249,27.018303,23.04650092,3.971802079,25.6554074,25.4263331,0.2290743
Dhoom 3,543,350,193,1500,60.049917,60.049917,0,27.207987,35.607321,-8.399334,35.239601,35.159734,0.079867,27.207987,22.95131188,4.256675122,26.42970075,26.3698005,0.05990025
Dhoom 3,543,350,193,1600,60.066556,60.05,0.016556,27.1198,35.311667,-8.191867,33.785358,33.751667,0.033691,27.1198,22.760743,4.359056998,27.0282864,27.0013336,0.0269528
Dhoom 3,543,350,193,1700,60.033333,60.033333,0,26.98,35.72,-8.74,32.763333,32.256667,0.506666,26.98,23.02394107,3.956058932,27.84883305,27.41816695,0.4306661
Dhoom 3,543,350,193,1800,60.033278,60.049917,-0.016639,27.129784,35.755408,-8.625624,31.0599,31.768719,-0.708819,27.129784,23.0467639,4.083020096,27.95391,28.5918471,-0.6379371
Dhoom 3,543,350,193,1900,60.033333,60.033333,0,26.946667,35.571667,-8.625,31.036667,30.721667,0.315,26.946667,22.92833048,4.018336521,29.48483365,29.18558365,0.29925
Dhoom 3,543,350,193,2000,60.049917,60.016639,0.033278,26.800333,35.770383,-8.97005,30.093178,29.950083,0.143095,26.800333,23.0564163,3.743916702,30.093178,29.950083,0.143095
Dhoom 3,480,420,60,1200,60.05,60.066667,-0.016667,28.83,31.385,-2.555,40.65,40.656667,-0.006667,25.48508287,24.27569061,1.209392265,24.39,24.3940002,-0.0040002
Dhoom 3,480,420,60,1300,60.049917,60.049917,0,28.923461,31.264559,-2.341098,38.262895,38.306156,-0.043261,25.56770033,24.18253182,1.385168508,24.87088175,24.8990014,-0.02811965
Dhoom 3,480,420,60,1400,60.05,60.05,0,29.001667,31.22,-2.218333,37.148333,36.968333,0.18,25.63683271,24.1480663,1.488766409,26.0038331,25.8778331,0.126
Dhoom 3,480,420,60,1500,60.05,60.05,0,29.025,31.068333,-2.043333,34.913333,35.313333,-0.4,25.65745856,24.03075481,1.626703757,26.18499975,26.48499975,-0.3
Dhoom 3,480,420,60,1600,60.05,60.033333,0.016667,29.03,31.273333,-2.243333,33.011667,33.95,-0.938333,25.66187845,24.18931834,1.47256011,26.4093336,27.16,-0.7506664
Dhoom 3,480,420,60,1700,60.016667,60.033333,-0.016666,28.923333,31.366667,-2.443334,33.32,32.651667,0.668333,25.56758718,24.26151039,1.306076796,28.322,27.75391695,0.56808305
Dhoom 3,480,420,60,1800,60.033333,60.033278,0.000055,28.928333,31.454243,-2.52591,31.688333,31.410982,0.277351,25.57200707,24.32924873,1.242758343,28.5194997,28.2698838,0.2496159
Dhoom 3,480,420,60,1900,60.033278,60.05,-0.016722,28.933444,31.261667,-2.328223,30.054908,30.781667,-0.726759,25.57652508,24.18029492,1.396230166,28.5521626,29.24258365,-0.69042105
Dhoom 3,480,420,60,2000,60.016639,60.016667,-0.000028,28.494176,30.876667,-2.382491,30.031614,29.371667,0.659947,25.18822188,23.88250486,1.305717017,30.031614,29.371667,0.659947
Dhoom 3,543,420,123,1200,60.049917,60.066667,-0.01675,27.083195,31.385,-4.301805,41.106489,40.656667,0.449822,27.083195,24.27569061,2.807504392,24.6638934,24.3940002,0.2698932
Dhoom 3,543,420,123,1300,60.049917,60.049917,0,26.966722,31.264559,-4.297837,38.865225,38.306156,0.559069,26.966722,24.18253182,2.784190177,25.26239625,24.8990014,0.36339485
Dhoom 3,543,420,123,1400,60.066556,60.05,0.016556,27.018303,31.22,-4.201697,36.650582,36.968333,-0.317751,27.018303,24.1480663,2.870236702,25.6554074,25.8778331,-0.2224257
Dhoom 3,543,420,123,1500,60.049917,60.05,-0.000083,27.207987,31.068333,-3.860346,35.239601,35.313333,-0.073732,27.207987,24.03075481,3.177232193,26.42970075,26.48499975,-0.055299
Dhoom 3,543,420,123,1600,60.066556,60.033333,0.033223,27.1198,31.273333,-4.153533,33.785358,33.95,-0.164642,27.1198,24.18931834,2.930481657,27.0282864,27.16,-0.1317136
Dhoom 3,543,420,123,1700,60.033333,60.033333,0,26.98,31.366667,-4.386667,32.763333,32.651667,0.111666,26.98,24.26151039,2.718489613,27.84883305,27.75391695,0.0949161
Dhoom 3,543,420,123,1800,60.033278,60.033278,0,27.129784,31.454243,-4.324459,31.0599,31.410982,-0.351082,27.129784,24.32924873,2.800535271,27.95391,28.2698838,-0.3159738
Dhoom 3,543,420,123,1900,60.033333,60.05,-0.016667,26.946667,31.261667,-4.315,31.036667,30.781667,0.255,26.946667,24.18029492,2.766372083,29.48483365,29.24258365,0.24225
Dhoom 3,543,420,123,2000,60.049917,60.016667,0.03325,26.800333,30.876667,-4.076334,30.093178,29.371667,0.721511,26.800333,23.88250486,2.917828138,30.093178,29.371667,0.721511
Dhoom 3,543,480,63,1200,60.049917,60.05,-0.000083,27.083195,28.83,-1.746805,41.106489,40.65,0.456489,27.083195,25.48508287,1.598112127,24.6638934,24.39,0.2738934
Dhoom 3,543,480,63,1300,60.049917,60.049917,0,26.966722,28.923461,-1.956739,38.865225,38.262895,0.60233,26.966722,25.56770033,1.399021669,25.26239625,24.87088175,0.3915145
Dhoom 3,543,480,63,1400,60.066556,60.05,0.016556,27.018303,29.001667,-1.983364,36.650582,37.148333,-0.497751,27.018303,25.63683271,1.381470293,25.6554074,26.0038331,-0.3484257
Dhoom 3,543,480,63,1500,60.049917,60.05,-0.000083,27.207987,29.025,-1.817013,35.239601,34.913333,0.326268,27.207987,25.65745856,1.550528436,26.42970075,26.18499975,0.244701
Dhoom 3,543,480,63,1600,60.066556,60.05,0.016556,27.1198,29.03,-1.9102,33.785358,33.011667,0.773691,27.1198,25.66187845,1.457921547,27.0282864,26.4093336,0.6189528
Dhoom 3,543,480,63,1700,60.033333,60.016667,0.016666,26.98,28.923333,-1.943333,32.763333,33.32,-0.556667,26.98,25.56758718,1.412412818,27.84883305,28.322,-0.47316695
Dhoom 3,543,480,63,1800,60.033278,60.033333,-0.000055,27.129784,28.928333,-1.798549,31.0599,31.688333,-0.628433,27.129784,25.57200707,1.557776928,27.95391,28.5194997,-0.5655897
Dhoom 3,543,480,63,1900,60.033333,60.033278,0.000055,26.946667,28.933444,-1.986777,31.036667,30.054908,0.981759,26.946667,25.57652508,1.370141917,29.48483365,28.5521626,0.93267105
Dhoom 3,543,480,63,2000,60.049917,60.016639,0.033278,26.800333,28.494176,-1.693843,30.093178,30.031614,0.061564,26.800333,25.18822188,1.612111122,30.093178,30.031614,0.061564
Edge of Tomorrow,266,177,89,1200,44.483333,40.333333,4.15,94.758333,99.686667,-4.928334,96.993333,88.398333,8.595,46.41936755,32.49454891,13.92481864,58.1959998,53.0389998,5.157
Edge of Tomorrow,266,177,89,1300,46.766667,40.565724,6.200943,96.685,99.848586,-3.163586,96.805,84.309484,12.495516,47.363186,32.54732914,14.81585687,62.92325,54.8011646,8.1220854
Edge of Tomorrow,266,177,89,1400,48.28619,40.31614,7.97005,97.608985,99.873544,-2.264559,96.843594,81.500832,15.342762,47.81581954,32.55546462,15.26035492,67.7905158,57.0505824,10.7399334
Edge of Tomorrow,266,177,89,1500,50.216306,40.866667,9.349639,98.18802,99.946667,-1.758647,96.767055,78.731667,18.035388,48.09947204,32.57930029,15.52017175,72.57529125,59.04875025,13.526541
Edge of Tomorrow,266,177,89,1600,52.379368,40.666667,11.712701,98.672213,99.97,-1.297787,96.718802,75.03,21.688802,48.3366642,32.58690608,15.74975812,77.3750416,60.024,17.3510416
Edge of Tomorrow,266,177,89,1700,53.416667,40.683333,12.733334,99,99.965,-0.965,96.453333,72.921667,23.531666,48.49723757,32.58527624,15.91196133,81.98533305,61.98341695,20.0019161
Edge of Tomorrow,266,177,89,1800,54.908486,40.831947,14.076539,99.124792,99.983361,-0.858569,96.299501,70.394343,25.905158,48.55836956,32.59126132,15.96710824,86.6695509,63.3549087,23.3146422
Edge of Tomorrow,266,177,89,1900,55.77371,40.349418,15.424292,99.171381,100,-0.828619,95.900166,67.77371,28.126456,48.58119217,32.59668508,15.98450708,91.1051577,64.3850245,26.7201332
Edge of Tomorrow,266,177,89,2000,57.383333,40.981697,16.401636,98.94,100,-1.06,95.985,66.497504,29.487496,48.4678453,32.59668508,15.87116022,95.985,66.497504,29.487496
Edge of Tomorrow,350,177,173,1200,43.65,40.333333,3.316667,72.881667,99.686667,-26.805,97.026667,88.398333,8.628334,46.97713343,32.49454891,14.48258451,58.2160002,53.0389998,5.1770004
Edge of Tomorrow,350,177,173,1300,46.15,40.565724,5.584276,77.833333,99.848586,-22.015253,96.906667,84.309484,12.597183,50.16881501,32.54732914,17.62148587,62.98933355,54.8011646,8.18816895
Edge of Tomorrow,350,177,173,1400,47.870216,40.31614,7.554076,80.725458,99.873544,-19.148086,96.620632,81.500832,15.1198,52.03298398,32.55546462,19.47751936,67.6344424,57.0505824,10.58386
Edge of Tomorrow,350,177,173,1500,49.983333,40.866667,9.116666,83.883333,99.946667,-16.063334,96.625,78.731667,17.893333,54.06844669,32.57930029,21.48914639,72.46875,59.04875025,13.41999975
Edge of Tomorrow,350,177,173,1600,52.016667,40.666667,11.35,86.535,99.97,-13.435,96.498333,75.03,21.468333,55.77762431,32.58690608,23.19071823,77.1986664,60.024,17.1746664
Edge of Tomorrow,350,177,173,1700,53.527454,40.683333,12.844121,89.063228,99.965,-10.901772,96.485857,72.921667,23.56419,57.4072372,32.58527624,24.82196096,82.01297845,61.98341695,20.0295615
Edge of Tomorrow,350,177,173,1800,55.124792,40.831947,14.292845,91.600666,99.983361,-8.382695,96.324459,70.394343,25.930116,59.04278656,32.59126132,26.45152524,86.6920131,63.3549087,23.3371044
Edge of Tomorrow,350,177,173,1900,56.87188,40.349418,16.522462,93.304493,100,-6.695507,96.063228,67.77371,28.289518,60.14101759,32.59668508,27.5443325,91.2600666,64.3850245,26.8750421
Edge of Tomorrow,350,177,173,2000,57.666667,40.981697,16.68497,93.485,100,-6.515,95.601667,66.497504,29.104163,60.25736648,32.59668508,27.6606814,95.601667,66.497504,29.104163
Edge of Tomorrow,420,177,243,1200,43.166667,40.333333,2.833334,62.026667,99.686667,-37.66,96.781667,88.398333,8.383334,47.97642751,32.49454891,15.4818786,58.0690002,53.0389998,5.0300004
Edge of Tomorrow,420,177,243,1300,45.8,40.565724,5.234276,65.706667,99.848586,-34.141919,96.721667,84.309484,12.412183,50.82283635,32.54732914,18.27550722,62.86908355,54.8011646,8.06791895
Edge of Tomorrow,420,177,243,1400,47.933333,40.31614,7.617193,69.325,99.873544,-30.548544,96.623333,81.500832,15.122501,53.62154696,32.55546462,21.06608234,67.6363331,57.0505824,10.5857507
Edge of Tomorrow,420,177,243,1500,49.550749,40.866667,8.684082,70.9401,99.946667,-29.006567,96.447587,78.731667,17.71592,54.87079558,32.57930029,22.29149529,72.33569025,59.04875025,13.28694
Edge of Tomorrow,420,177,243,1600,51.583333,40.666667,10.916666,73.826667,99.97,-26.143333,96.473333,75.03,21.443333,57.10349934,32.58690608,24.51659326,77.1786664,60.024,17.1546664
Edge of Tomorrow,420,177,243,1700,53.194676,40.683333,12.511343,75.529118,99.965,-24.435882,96.301165,72.921667,23.379498,58.42031227,32.58527624,25.83503602,81.85599025,61.98341695,19.8725733
Edge of Tomorrow,420,177,243,1800,54.833333,40.831947,14.001386,77.905,99.983361,-22.078361,96.293333,70.394343,25.89899,60.25801105,32.59126132,27.66674973,86.6639997,63.3549087,23.309091
Edge of Tomorrow,420,177,243,1900,56.123128,40.349418,15.77371,80.104825,100,-19.895175,96.154742,67.77371,28.381032,61.95953315,32.59668508,29.36284807,91.3470049,64.3850245,26.9619804
Edge of Tomorrow,420,177,243,2000,57.321131,40.981697,16.339434,81.242928,100,-18.757072,95.831947,66.497504,29.334443,62.83983381,32.59668508,30.24314873,95.831947,66.497504,29.334443
Edge of Tomorrow,480,177,303,1200,43.15,40.333333,2.816667,55.971667,99.686667,-43.715,96.736667,88.398333,8.338334,49.47771669,32.49454891,16.98316777,58.0420002,53.0389998,5.0030004
Edge of Tomorrow,480,177,303,1300,46.016667,40.565724,5.450943,59.29,99.848586,-40.558586,96.606667,84.309484,12.297183,52.41104972,32.54732914,19.86372059,62.79433355,54.8011646,7.99316895
